,Product_Name,Category,Price,Product_ID
8078,political,Toys,393.71,8079
8079,wall,Clothing,909.26,8080
8080,here,Books,294.03,8081
8081,place,Toys,259.97,8082
8082,remain,Clothing,562.01,8083
8083,realize,Home & Garden,922.62,8084
8084,collection,Home & Garden,858.68,8085
8085,Mr,Clothing,105.42,8086
8086,treatment,Toys,320.95,8087
8087,class,Books,629.72,8088
8088,rather,Clothing,645.09,8089
8089,successful,Electronics,354.03,8090
8090,focus,Electronics,160.42,8091
8091,story,Electronics,977.49,8092
8092,send,Toys,646.56,8093
8093,security,Toys,948.79,8094
8094,the,Books,313.91,8095
8095,former,Toys,823.34,8096
8096,throughout,Electronics,272.52,8097
8097,look,Clothing,354.66,8098
8098,hard,Books,974.58,8099
8099,moment,Toys,945.21,8100
8100,whose,Books,460.39,8101
8101,girl,Toys,228.87,8102
8102,cut,Home & Garden,311.76,8103
8103,probably,Toys,228.78,8104
8104,might,Clothing,396.77,8105
8105,then,Home & Garden,606.98,8106
8106,total,Home & Garden,199.45,8107
8107,strategy,Books,643.17,8108
8108,candidate,Electronics,453.85,8109
8109,firm,Electronics,910.73,8110
8110,explain,Books,473.7,8111
8111,model,Electronics,445.51,8112
8112,respond,Clothing,308.13,8113
8113,person,Toys,362.06,8114
8114,country,Electronics,214.23,8115
8115,expert,Electronics,749.84,8116
8116,morning,Clothing,272.47,8117
8117,high,Clothing,411.73,8118
8118,deep,Home & Garden,456.49,8119
8119,TV,Home & Garden,481.18,8120
8120,hour,Clothing,537.65,8121
8121,interview,Clothing,240.24,8122
8122,build,Toys,307.37,8123
8123,course,Home & Garden,443.04,8124
8124,attack,Home & Garden,653.67,8125
8125,hold,Books,816.47,8126
8126,bring,Toys,172.25,8127
8127,commercial,Toys,626.01,8128
8128,join,Electronics,691.38,8129
8129,conference,Electronics,960.95,8130
8130,high,Clothing,374.19,8131
8131,Republican,Electronics,214.06,8132
8132,everybody,Toys,537.83,8133
8133,something,Books,174.54,8134
8134,at,Books,122.64,8135
8135,time,Books,960.53,8136
8136,couple,Toys,387.75,8137
8137,report,Clothing,591.92,8138
8138,campaign,Books,313.91,8139
8139,thus,Books,315.44,8140
8140,worry,Home & Garden,879.68,8141
8141,number,Clothing,628.32,8142
8142,involve,Clothing,345.84,8143
8143,cause,Electronics,853.45,8144
8144,notice,Clothing,831.18,8145
8145,democratic,Home & Garden,213.46,8146
8146,bring,Toys,275.73,8147
8147,single,Home & Garden,757.46,8148
8148,item,Home & Garden,230.96,8149
8149,occur,Electronics,590.5,8150
8150,structure,Toys,163.61,8151
8151,specific,Home & Garden,260.09,8152
8152,star,Electronics,383.41,8153
8153,Republican,Toys,960.05,8154
8154,movie,Clothing,718.66,8155
8155,respond,Electronics,352.59,8156
8156,plant,Toys,664.61,8157
8157,religious,Home & Garden,300.7,8158
8158,feel,Toys,420.06,8159
8159,green,Home & Garden,884.56,8160
8160,such,Electronics,167.7,8161
8161,then,Electronics,220.06,8162
8162,maintain,Home & Garden,427.75,8163
8163,way,Home & Garden,309.21,8164
8164,today,Toys,652.91,8165
8165,suggest,Home & Garden,501.28,8166
8166,manager,Toys,729.8,8167
8167,kitchen,Electronics,421.73,8168
8168,task,Toys,627.45,8169
8169,often,Books,285.52,8170
8170,remain,Toys,355.62,8171
8171,drug,Toys,637.93,8172
8172,interview,Books,327.28,8173
8173,upon,Electronics,985.76,8174
8174,civil,Home & Garden,584.65,8175
8175,peace,Books,465.91,8176
8176,high,Home & Garden,169.16,8177
8177,professor,Electronics,486.47,8178
8178,science,Books,873.83,8179
8179,federal,Clothing,679.22,8180
8180,even,Home & Garden,464.79,8181
8181,several,Clothing,245.68,8182
8182,shake,Books,644.5,8183
8183,early,Clothing,284.09,8184
8184,thing,Books,989.22,8185
8185,serious,Electronics,333.19,8186
8186,individual,Home & Garden,851.68,8187
8187,table,Toys,738.81,8188
8188,security,Books,566.05,8189
8189,build,Toys,404.47,8190
8190,box,Electronics,145.82,8191
8191,fact,Home & Garden,565.65,8192
8192,will,Electronics,643.85,8193
8193,sound,Toys,393.91,8194
8194,lead,Toys,598.92,8195
8195,pretty,Toys,556.06,8196
8196,record,Toys,818.87,8197
8197,action,Electronics,179.6,8198
8198,pick,Clothing,428.37,8199
8199,single,Clothing,430.24,8200
8200,second,Clothing,726.88,8201
8201,sense,Home & Garden,114.36,8202
8202,quite,Home & Garden,779.11,8203
8203,off,Clothing,744.99,8204
8204,site,Toys,720.57,8205
8205,sit,Toys,491.51,8206
8206,should,Home & Garden,912.99,8207
8207,near,Clothing,627.26,8208
8208,me,Electronics,928.82,8209
8209,perhaps,Home & Garden,293.78,8210
8210,wife,Books,883.2,8211
8211,live,Clothing,302.18,8212
8212,collection,Home & Garden,950.26,8213
8213,quickly,Clothing,620.83,8214
8214,someone,Home & Garden,914.77,8215
8215,laugh,Clothing,824.17,8216
8216,new,Books,988.97,8217
8217,street,Clothing,565.03,8218
8218,paper,Books,124.7,8219
8219,describe,Home & Garden,713.45,8220
8220,appear,Clothing,504.26,8221
8221,continue,Home & Garden,702.28,8222
8222,central,Electronics,516.54,8223
8223,out,Toys,872.46,8224
8224,few,Books,346.48,8225
8225,high,Electronics,720.81,8226
8226,son,Toys,275.38,8227
8227,beautiful,Electronics,716.31,8228
8228,city,Electronics,530.55,8229
8229,can,Electronics,765.92,8230
8230,mission,Toys,473.0,8231
8231,check,Toys,107.44,8232
8232,make,Books,678.23,8233
8233,Mr,Electronics,888.95,8234
8234,life,Toys,380.53,8235
8235,less,Home & Garden,698.57,8236
8236,usually,Toys,570.15,8237
8237,performance,Clothing,144.59,8238
8238,per,Toys,182.39,8239
8239,help,Toys,484.28,8240
8240,north,Books,894.91,8241
8241,song,Home & Garden,610.56,8242
8242,marriage,Toys,520.2,8243
8243,ago,Electronics,355.14,8244
8244,activity,Clothing,967.26,8245
8245,lay,Toys,322.11,8246
8246,note,Home & Garden,802.98,8247
8247,military,Electronics,341.87,8248
8248,of,Toys,504.34,8249
8249,which,Clothing,474.95,8250
8250,rather,Home & Garden,252.79,8251
8251,former,Home & Garden,863.16,8252
8252,cost,Home & Garden,346.47,8253
8253,I,Home & Garden,761.48,8254
8254,mission,Toys,294.18,8255
8255,work,Toys,278.31,8256
8256,research,Books,374.74,8257
8257,concern,Clothing,872.65,8258
8258,study,Home & Garden,680.12,8259
8259,establish,Toys,947.38,8260
8260,race,Clothing,390.41,8261
8261,run,Books,377.8,8262
8262,scientist,Home & Garden,252.05,8263
8263,agreement,Books,164.93,8264
8264,usually,Electronics,392.1,8265
8265,media,Clothing,549.91,8266
8266,model,Home & Garden,381.33,8267
8267,others,Toys,217.59,8268
8268,news,Electronics,632.09,8269
8269,spring,Electronics,983.69,8270
8270,house,Clothing,757.55,8271
8271,TRUE,Home & Garden,968.79,8272
8272,center,Clothing,218.42,8273
8273,administration,Electronics,367.42,8274
8274,data,Clothing,175.83,8275
8275,nor,Electronics,471.21,8276
8276,professional,Clothing,361.94,8277
8277,wrong,Toys,812.73,8278
8278,movie,Electronics,634.68,8279
8279,difference,Clothing,273.87,8280
8280,report,Electronics,276.81,8281
8281,have,Home & Garden,732.55,8282
8282,so,Electronics,133.98,8283
8283,term,Toys,707.45,8284
8284,star,Clothing,430.46,8285
8285,actually,Toys,939.61,8286
8286,operation,Home & Garden,650.28,8287
8287,several,Home & Garden,305.89,8288
8288,it,Clothing,279.28,8289
8289,writer,Books,904.49,8290
8290,so,Electronics,202.56,8291
8291,food,Clothing,923.47,8292
8292,focus,Home & Garden,643.23,8293
8293,figure,Books,140.88,8294
8294,movie,Clothing,522.72,8295
8295,gun,Clothing,114.55,8296
8296,beat,Books,176.03,8297
8297,west,Toys,300.72,8298
8298,cup,Toys,516.3,8299
8299,section,Clothing,479.44,8300
8300,drug,Electronics,842.59,8301
8301,important,Clothing,647.28,8302
8302,serious,Clothing,279.49,8303
8303,clear,Books,952.76,8304
8304,surface,Home & Garden,306.28,8305
8305,safe,Toys,230.51,8306
8306,impact,Books,761.73,8307
8307,unit,Home & Garden,924.6,8308
8308,relationship,Electronics,651.46,8309
8309,wish,Home & Garden,217.65,8310
8310,through,Electronics,787.8,8311
8311,involve,Home & Garden,533.78,8312
8312,hit,Electronics,945.77,8313
8313,station,Electronics,740.17,8314
8314,program,Home & Garden,156.15,8315
8315,blue,Home & Garden,916.38,8316
8316,everything,Toys,289.31,8317
8317,could,Home & Garden,329.04,8318
8318,particular,Electronics,177.11,8319
8319,factor,Clothing,778.14,8320
8320,wait,Home & Garden,945.14,8321
8321,American,Home & Garden,228.86,8322
8322,build,Home & Garden,838.17,8323
8323,sister,Toys,399.07,8324
8324,town,Home & Garden,404.09,8325
8325,throw,Electronics,401.07,8326
8326,page,Books,274.77,8327
8327,event,Home & Garden,317.41,8328
8328,pull,Home & Garden,818.41,8329
8329,know,Books,448.2,8330
8330,why,Books,820.39,8331
8331,cold,Home & Garden,440.94,8332
8332,popular,Clothing,275.59,8333
8333,figure,Clothing,820.01,8334
8334,claim,Electronics,196.08,8335
8335,any,Clothing,558.46,8336
8336,personal,Books,868.86,8337
8337,magazine,Clothing,299.2,8338
8338,beautiful,Toys,502.48,8339
8339,instead,Toys,607.16,8340
8340,miss,Books,938.41,8341
8341,action,Home & Garden,221.25,8342
8342,others,Clothing,201.63,8343
8343,camera,Books,607.53,8344
8344,speech,Clothing,979.46,8345
8345,region,Home & Garden,838.33,8346
8346,bill,Clothing,735.46,8347
8347,during,Books,202.37,8348
8348,sell,Toys,324.14,8349
8349,dinner,Toys,469.88,8350
8350,partner,Toys,661.39,8351
8351,system,Clothing,302.84,8352
8352,describe,Home & Garden,750.66,8353
8353,foreign,Electronics,521.28,8354
8354,need,Home & Garden,596.57,8355
8355,eat,Toys,404.04,8356
8356,rest,Clothing,821.92,8357
8357,new,Home & Garden,842.7,8358
8358,arrive,Clothing,524.63,8359
8359,media,Toys,180.82,8360
8360,heart,Toys,588.02,8361
8361,society,Books,901.76,8362
8362,deal,Books,482.24,8363
8363,determine,Toys,889.71,8364
8364,through,Books,916.66,8365
8365,officer,Home & Garden,123.67,8366
8366,may,Electronics,780.64,8367
8367,far,Books,198.55,8368
8368,buy,Home & Garden,158.36,8369
8369,third,Books,951.91,8370
8370,enter,Electronics,714.7,8371
8371,road,Toys,763.9,8372
8372,around,Toys,837.73,8373
8373,back,Home & Garden,361.32,8374
8374,same,Books,943.46,8375
8375,morning,Home & Garden,448.99,8376
8376,billion,Toys,224.45,8377
8377,current,Electronics,795.84,8378
8378,human,Books,270.62,8379
8379,piece,Electronics,711.62,8380
8380,open,Clothing,464.12,8381
8381,course,Home & Garden,127.88,8382
8382,truth,Clothing,289.77,8383
8383,claim,Home & Garden,412.51,8384
8384,reflect,Books,695.96,8385
8385,after,Home & Garden,783.54,8386
8386,administration,Clothing,601.23,8387
8387,general,Clothing,665.75,8388
8388,animal,Clothing,439.07,8389
8389,speech,Home & Garden,136.23,8390
8390,trip,Home & Garden,482.74,8391
8391,enough,Clothing,525.76,8392
8392,the,Home & Garden,764.5,8393
8393,item,Clothing,199.54,8394
8394,blood,Home & Garden,440.41,8395
8395,check,Clothing,662.51,8396
8396,defense,Books,242.71,8397
8397,such,Home & Garden,866.89,8398
8398,now,Toys,751.05,8399
8399,type,Toys,712.44,8400
8400,but,Clothing,491.3,8401
8401,physical,Books,969.89,8402
8402,pull,Electronics,266.17,8403
8403,indicate,Books,946.25,8404
8404,tree,Electronics,824.3,8405
8405,fish,Clothing,698.62,8406
8406,create,Home & Garden,510.29,8407
8407,need,Books,700.38,8408
8408,job,Toys,106.64,8409
8409,think,Home & Garden,984.14,8410
8410,administration,Books,611.38,8411
8411,much,Electronics,462.64,8412
8412,half,Home & Garden,147.21,8413
8413,money,Electronics,381.21,8414
8414,attention,Clothing,802.73,8415
8415,parent,Electronics,137.15,8416
8416,truth,Home & Garden,155.19,8417
8417,trade,Home & Garden,955.6,8418
8418,table,Clothing,384.43,8419
8419,per,Books,989.34,8420
8420,peace,Clothing,232.59,8421
8421,realize,Books,908.22,8422
8422,agent,Electronics,463.08,8423
8423,food,Clothing,470.26,8424
8424,often,Clothing,751.6,8425
8425,federal,Electronics,840.41,8426
8426,decade,Clothing,331.93,8427
8427,fact,Electronics,228.54,8428
8428,strategy,Toys,137.42,8429
8429,ability,Books,749.48,8430
8430,require,Home & Garden,579.47,8431
8431,car,Clothing,131.29,8432
8432,stock,Home & Garden,314.0,8433
8433,see,Books,298.17,8434
8434,us,Books,773.5,8435
8435,three,Clothing,801.57,8436
8436,image,Books,434.29,8437
8437,dream,Books,544.54,8438
8438,score,Toys,987.25,8439
8439,test,Electronics,466.26,8440
8440,black,Home & Garden,303.25,8441
8441,understand,Clothing,184.63,8442
8442,wall,Home & Garden,535.58,8443
8443,treat,Toys,696.16,8444
8444,life,Electronics,973.07,8445
8445,ahead,Books,446.72,8446
8446,now,Toys,828.09,8447
8447,early,Toys,655.4,8448
8448,candidate,Electronics,899.84,8449
8449,since,Books,871.74,8450
8450,cover,Clothing,112.59,8451
8451,such,Clothing,782.33,8452
8452,drop,Books,863.83,8453
8453,admit,Toys,439.19,8454
8454,wrong,Books,639.28,8455
8455,individual,Clothing,227.02,8456
8456,majority,Clothing,648.31,8457
8457,affect,Home & Garden,909.08,8458
8458,scene,Clothing,156.42,8459
8459,reach,Books,302.48,8460
8460,power,Toys,311.46,8461
8461,treat,Clothing,301.53,8462
8462,because,Books,885.87,8463
8463,including,Toys,788.04,8464
8464,throughout,Clothing,957.78,8465
8465,read,Clothing,494.58,8466
8466,as,Home & Garden,125.08,8467
8467,north,Toys,815.6,8468
8468,product,Clothing,830.9,8469
8469,song,Electronics,901.5,8470
8470,manager,Clothing,214.45,8471
8471,cost,Clothing,829.47,8472
8472,group,Electronics,233.28,8473
8473,reality,Toys,558.95,8474
8474,admit,Clothing,591.56,8475
8475,theory,Home & Garden,132.48,8476
8476,term,Books,268.64,8477
8477,seek,Toys,183.54,8478
8478,red,Electronics,106.54,8479
8479,specific,Books,944.83,8480
8480,necessary,Clothing,897.8,8481
8481,soldier,Home & Garden,793.34,8482
8482,window,Home & Garden,713.68,8483
8483,state,Home & Garden,994.84,8484
8484,alone,Books,293.63,8485
8485,wall,Clothing,891.84,8486
8486,until,Books,305.48,8487
8487,environment,Toys,445.59,8488
8488,good,Home & Garden,560.4,8489
8489,program,Electronics,948.4,8490
8490,crime,Clothing,336.11,8491
8491,the,Clothing,258.14,8492
8492,where,Books,360.7,8493
8493,letter,Clothing,507.91,8494
8494,each,Clothing,246.63,8495
8495,continue,Electronics,151.18,8496
8496,whether,Electronics,494.54,8497
8497,hear,Electronics,622.54,8498
8498,change,Home & Garden,613.72,8499
8499,interview,Electronics,511.12,8500
8500,each,Home & Garden,281.38,8501
8501,wait,Home & Garden,906.16,8502
8502,inside,Books,674.57,8503
8503,begin,Home & Garden,782.26,8504
8504,seek,Home & Garden,626.45,8505
8505,scientist,Toys,914.96,8506
8506,evening,Clothing,510.22,8507
8507,story,Clothing,252.06,8508
8508,what,Books,629.88,8509
8509,power,Clothing,487.54,8510
8510,while,Home & Garden,587.67,8511
8511,industry,Books,184.27,8512
8512,way,Toys,987.88,8513
8513,leg,Books,986.2,8514
8514,follow,Home & Garden,228.57,8515
8515,show,Clothing,445.45,8516
8516,theory,Electronics,309.82,8517
8517,series,Home & Garden,883.98,8518
8518,collection,Home & Garden,995.13,8519
8519,order,Clothing,989.54,8520
8520,increase,Electronics,584.12,8521
8521,want,Home & Garden,100.92,8522
8522,itself,Electronics,511.6,8523
8523,professor,Toys,102.9,8524
8524,case,Books,307.97,8525
8525,maybe,Toys,878.39,8526
8526,important,Electronics,101.29,8527
8527,authority,Home & Garden,787.98,8528
8528,on,Home & Garden,560.23,8529
8529,school,Toys,925.63,8530
8530,political,Clothing,876.95,8531
8531,hot,Toys,626.28,8532
8532,analysis,Electronics,106.82,8533
8533,accept,Books,951.67,8534
8534,house,Clothing,386.15,8535
8535,force,Home & Garden,224.67,8536
8536,bed,Clothing,156.76,8537
8537,structure,Electronics,698.14,8538
8538,friend,Clothing,763.8,8539
8539,others,Electronics,439.64,8540
8540,better,Books,767.51,8541
8541,west,Books,899.27,8542
8542,beautiful,Home & Garden,319.36,8543
8543,clear,Toys,773.28,8544
8544,Mrs,Books,185.4,8545
8545,option,Books,470.36,8546
8546,teacher,Electronics,464.51,8547
8547,short,Books,884.81,8548
8548,move,Electronics,571.31,8549
8549,energy,Electronics,304.63,8550
8550,me,Books,560.36,8551
8551,into,Toys,400.95,8552
8552,source,Home & Garden,268.28,8553
8553,fight,Home & Garden,206.03,8554
8554,outside,Home & Garden,504.08,8555
8555,table,Books,833.6,8556
8556,force,Books,820.89,8557
8557,partner,Books,413.49,8558
8558,none,Home & Garden,221.79,8559
8559,someone,Home & Garden,251.67,8560
8560,successful,Books,337.01,8561
8561,half,Books,544.92,8562
8562,top,Clothing,994.29,8563
8563,bad,Books,779.51,8564
8564,well,Home & Garden,300.21,8565
8565,design,Books,696.54,8566
8566,music,Home & Garden,511.71,8567
8567,state,Clothing,548.78,8568
8568,site,Electronics,913.07,8569
8569,all,Home & Garden,735.79,8570
8570,yourself,Electronics,621.21,8571
8571,enough,Electronics,689.74,8572
8572,relate,Books,942.95,8573
8573,kitchen,Electronics,542.83,8574
8574,voice,Clothing,273.5,8575
8575,difference,Books,307.13,8576
8576,sister,Home & Garden,222.72,8577
8577,thank,Home & Garden,142.26,8578
8578,dinner,Toys,417.39,8579
8579,capital,Home & Garden,372.04,8580
8580,pick,Electronics,651.37,8581
8581,seek,Toys,866.29,8582
8582,leave,Clothing,822.67,8583
8583,most,Clothing,223.13,8584
8584,skin,Home & Garden,398.8,8585
8585,style,Clothing,843.34,8586
8586,clear,Clothing,452.67,8587
8587,support,Toys,687.14,8588
8588,build,Home & Garden,929.38,8589
8589,amount,Home & Garden,884.95,8590
8590,throughout,Electronics,867.46,8591
8591,base,Clothing,257.58,8592
8592,message,Clothing,367.36,8593
8593,score,Home & Garden,370.01,8594
8594,live,Electronics,575.25,8595
8595,wife,Home & Garden,676.92,8596
8596,home,Home & Garden,712.54,8597
8597,line,Home & Garden,976.12,8598
8598,leave,Clothing,355.99,8599
8599,chance,Clothing,853.7,8600
8600,quality,Electronics,305.9,8601
8601,industry,Home & Garden,837.75,8602
8602,himself,Books,596.28,8603
8603,professor,Home & Garden,233.05,8604
8604,structure,Home & Garden,911.31,8605
8605,win,Books,787.0,8606
8606,tell,Books,929.98,8607
8607,live,Books,244.47,8608
8608,group,Home & Garden,287.29,8609
8609,large,Books,892.13,8610
8610,we,Home & Garden,640.79,8611
8611,sign,Books,768.83,8612
8612,miss,Electronics,839.38,8613
8613,stage,Home & Garden,799.92,8614
8614,assume,Toys,535.86,8615
8615,treatment,Books,885.51,8616
8616,point,Books,883.17,8617
8617,lot,Toys,175.06,8618
8618,between,Toys,754.96,8619
8619,role,Home & Garden,961.86,8620
8620,either,Electronics,681.8,8621
8621,security,Electronics,726.04,8622
8622,poor,Electronics,643.37,8623
8623,agreement,Home & Garden,864.4,8624
8624,outside,Home & Garden,634.55,8625
8625,city,Home & Garden,217.99,8626
8626,actually,Toys,644.94,8627
8627,window,Electronics,474.26,8628
8628,indeed,Electronics,308.08,8629
8629,career,Home & Garden,243.67,8630
8630,election,Books,940.16,8631
8631,garden,Clothing,630.71,8632
8632,guy,Toys,984.82,8633
8633,rather,Home & Garden,379.71,8634
8634,until,Home & Garden,174.31,8635
8635,there,Toys,434.39,8636
8636,network,Clothing,871.3,8637
8637,like,Home & Garden,300.76,8638
8638,season,Toys,171.19,8639
8639,nature,Clothing,611.37,8640
8640,consumer,Clothing,498.88,8641
8641,just,Toys,807.41,8642
8642,real,Electronics,437.18,8643
8643,same,Clothing,711.16,8644
8644,animal,Toys,369.58,8645
8645,body,Clothing,657.07,8646
8646,attorney,Toys,488.27,8647
8647,southern,Toys,232.22,8648
8648,it,Home & Garden,592.99,8649
8649,executive,Home & Garden,826.26,8650
8650,stage,Home & Garden,439.87,8651
8651,environmental,Home & Garden,856.56,8652
8652,nor,Books,782.71,8653
8653,catch,Home & Garden,333.58,8654
8654,time,Toys,438.3,8655
8655,long,Electronics,555.47,8656
8656,TRUE,Home & Garden,345.72,8657
8657,drop,Clothing,398.62,8658
8658,environment,Electronics,655.13,8659
8659,large,Books,865.35,8660
8660,enter,Electronics,259.1,8661
8661,ago,Home & Garden,454.97,8662
8662,result,Clothing,613.13,8663
8663,become,Clothing,447.53,8664
8664,left,Electronics,148.8,8665
8665,better,Toys,768.15,8666
8666,throughout,Books,761.24,8667
8667,tell,Toys,864.47,8668
8668,politics,Toys,194.75,8669
8669,either,Home & Garden,319.75,8670
8670,side,Toys,783.91,8671
8671,despite,Clothing,409.86,8672
8672,great,Electronics,904.62,8673
8673,morning,Clothing,757.91,8674
8674,administration,Electronics,566.98,8675
8675,cold,Home & Garden,664.81,8676
8676,name,Clothing,470.87,8677
8677,no,Electronics,603.22,8678
8678,door,Books,905.55,8679
8679,base,Electronics,375.66,8680
8680,add,Clothing,740.31,8681
8681,cover,Home & Garden,356.98,8682
8682,truth,Electronics,849.41,8683
8683,debate,Books,549.97,8684
8684,assume,Clothing,971.33,8685
8685,man,Electronics,696.19,8686
8686,management,Clothing,337.26,8687
8687,check,Clothing,437.86,8688
8688,again,Electronics,985.34,8689
8689,shake,Books,538.12,8690
8690,him,Toys,285.2,8691
8691,federal,Electronics,529.47,8692
8692,performance,Books,310.93,8693
8693,agent,Toys,380.39,8694
8694,number,Clothing,553.6,8695
8695,no,Home & Garden,477.84,8696
8696,door,Toys,593.74,8697
8697,these,Electronics,598.61,8698
8698,full,Books,568.83,8699
8699,subject,Electronics,743.24,8700
8700,unit,Toys,324.01,8701
8701,window,Toys,370.32,8702
8702,every,Toys,197.2,8703
8703,eight,Toys,217.54,8704
8704,by,Electronics,831.85,8705
8705,call,Home & Garden,492.92,8706
8706,author,Home & Garden,342.65,8707
8707,rule,Home & Garden,236.39,8708
8708,animal,Books,389.17,8709
8709,surface,Electronics,240.63,8710
8710,recent,Home & Garden,194.17,8711
8711,American,Electronics,481.06,8712
8712,test,Clothing,575.33,8713
8713,contain,Electronics,270.85,8714
8714,Democrat,Toys,846.37,8715
8715,will,Books,741.64,8716
8716,include,Books,826.19,8717
8717,appear,Toys,863.98,8718
8718,heavy,Electronics,265.28,8719
8719,step,Books,307.61,8720
8720,radio,Home & Garden,230.78,8721
8721,general,Clothing,722.95,8722
8722,often,Toys,489.11,8723
8723,win,Books,937.17,8724
8724,Congress,Toys,447.88,8725
8725,six,Books,969.77,8726
8726,few,Home & Garden,833.53,8727
8727,center,Home & Garden,464.06,8728
8728,never,Clothing,733.85,8729
8729,remember,Clothing,450.17,8730
8730,during,Books,363.58,8731
8731,TV,Toys,179.58,8732
8732,so,Toys,634.33,8733
8733,strong,Toys,820.95,8734
8734,national,Toys,761.36,8735
8735,guess,Toys,155.96,8736
8736,cold,Clothing,901.44,8737
8737,throw,Toys,289.39,8738
8738,week,Books,359.33,8739
8739,bed,Books,502.53,8740
8740,evening,Clothing,375.93,8741
8741,cold,Clothing,199.32,8742
8742,fire,Clothing,831.83,8743
8743,not,Clothing,708.93,8744
8744,money,Toys,693.62,8745
8745,either,Toys,973.33,8746
8746,friend,Toys,216.05,8747
8747,best,Toys,164.53,8748
8748,soldier,Books,460.76,8749
8749,bank,Electronics,673.31,8750
8750,difference,Books,350.61,8751
8751,let,Electronics,973.2,8752
8752,professor,Electronics,277.71,8753
8753,traditional,Toys,359.79,8754
8754,building,Home & Garden,714.82,8755
8755,black,Electronics,730.74,8756
8756,dream,Toys,709.57,8757
8757,sometimes,Electronics,419.55,8758
8758,certainly,Clothing,428.14,8759
8759,western,Electronics,546.15,8760
8760,manager,Books,674.91,8761
8761,find,Books,642.58,8762
8762,person,Clothing,318.06,8763
8763,today,Home & Garden,856.07,8764
8764,water,Toys,759.67,8765
8765,push,Clothing,944.34,8766
8766,will,Electronics,390.0,8767
8767,receive,Clothing,829.99,8768
8768,piece,Home & Garden,632.66,8769
8769,short,Books,880.2,8770
8770,down,Electronics,317.21,8771
8771,official,Books,120.57,8772
8772,character,Home & Garden,314.62,8773
8773,mother,Clothing,248.4,8774
8774,left,Books,841.71,8775
8775,information,Clothing,488.23,8776
8776,suddenly,Home & Garden,266.91,8777
8777,education,Electronics,901.06,8778
8778,budget,Home & Garden,656.19,8779
8779,seek,Home & Garden,570.04,8780
8780,return,Clothing,202.6,8781
8781,dinner,Home & Garden,233.73,8782
8782,heart,Electronics,538.65,8783
8783,between,Books,577.19,8784
8784,gun,Toys,621.24,8785
8785,provide,Books,553.64,8786
8786,past,Toys,586.71,8787
8787,environment,Books,363.08,8788
8788,technology,Clothing,108.4,8789
8789,available,Books,147.35,8790
8790,us,Books,196.91,8791
8791,stage,Toys,474.34,8792
8792,recently,Home & Garden,930.76,8793
8793,information,Home & Garden,463.77,8794
8794,mention,Books,849.94,8795
8795,work,Home & Garden,131.02,8796
8796,pattern,Books,595.16,8797
8797,respond,Home & Garden,135.16,8798
8798,determine,Electronics,242.6,8799
8799,would,Electronics,375.81,8800
8800,human,Clothing,144.32,8801
8801,picture,Home & Garden,477.91,8802
8802,allow,Home & Garden,867.93,8803
8803,theory,Books,448.16,8804
8804,executive,Clothing,585.38,8805
8805,cold,Clothing,270.24,8806
8806,participant,Books,562.96,8807
8807,ok,Clothing,962.34,8808
8808,test,Home & Garden,498.79,8809
8809,vote,Electronics,332.19,8810
8810,day,Books,931.25,8811
8811,company,Clothing,800.4,8812
8812,open,Home & Garden,744.36,8813
8813,property,Electronics,719.37,8814
8814,should,Toys,547.94,8815
8815,various,Toys,252.17,8816
8816,college,Books,751.94,8817
8817,industry,Electronics,903.23,8818
8818,past,Clothing,812.12,8819
8819,nor,Toys,967.08,8820
8820,since,Clothing,340.48,8821
8821,away,Clothing,561.22,8822
8822,herself,Books,503.84,8823
8823,across,Toys,553.62,8824
8824,when,Clothing,806.91,8825
8825,population,Clothing,796.9,8826
8826,catch,Toys,717.65,8827
8827,buy,Clothing,334.57,8828
8828,fire,Toys,616.31,8829
8829,heart,Books,575.48,8830
8830,year,Books,864.16,8831
8831,environmental,Home & Garden,282.91,8832
8832,special,Clothing,968.6,8833
8833,section,Home & Garden,703.3,8834
8834,road,Home & Garden,691.36,8835
8835,national,Books,379.27,8836
8836,hundred,Home & Garden,250.92,8837
8837,hotel,Toys,169.03,8838
8838,fund,Clothing,670.28,8839
8839,realize,Home & Garden,528.52,8840
8840,everyone,Clothing,346.31,8841
8841,school,Electronics,738.33,8842
8842,trip,Home & Garden,720.56,8843
8843,condition,Books,752.86,8844
8844,but,Books,416.66,8845
8845,or,Electronics,233.81,8846
8846,they,Electronics,243.62,8847
8847,until,Home & Garden,666.95,8848
8848,still,Home & Garden,420.04,8849
8849,nothing,Electronics,988.19,8850
8850,decide,Electronics,880.25,8851
8851,shoulder,Electronics,337.3,8852
8852,soldier,Electronics,996.55,8853
8853,wide,Clothing,709.51,8854
8854,budget,Home & Garden,608.74,8855
8855,small,Home & Garden,735.71,8856
8856,policy,Books,434.21,8857
8857,well,Electronics,532.37,8858
8858,soldier,Electronics,163.48,8859
8859,expect,Toys,305.06,8860
8860,voice,Books,713.54,8861
8861,recognize,Electronics,624.83,8862
8862,take,Electronics,740.93,8863
8863,cost,Home & Garden,401.62,8864
8864,set,Electronics,773.3,8865
8865,sense,Toys,797.72,8866
8866,others,Clothing,471.19,8867
8867,pattern,Home & Garden,999.01,8868
8868,identify,Books,733.66,8869
8869,produce,Toys,475.82,8870
8870,live,Clothing,776.15,8871
8871,civil,Electronics,551.93,8872
8872,wrong,Books,761.15,8873
