Order ID,Product Name,Category,Price,Quantity,Total Sales,Customer ID,Customer Age,Customer Gender,Purchase Date,Purchase Time
036d50f9-30f3-4cc1-97ae-007479c1ee49,turn,Electronics,725.9,3,2177.7,eb5628a7-6bec-4e66-ade1-c8b5c3b884d1,49,Male,17-03-2024,04:51:57
b006f035-62c4-4f70-adfb-b5974148ba83,become,Clothing,786.43,3,2359.29,59414f5f-84fa-49be-8360-51477c45b2bb,63,Female,26-05-2024,04:17:59
780cc67d-3d54-407c-a36d-d707796e8fe5,break,Clothing,934.37,3,2803.11,ca374824-56e4-4b6a-8ef8-c1bc5a156e5e,29,Female,23-01-2024,12:08:03
842df5ed-b3df-4ee8-a01b-e3a6f3e58b69,back,Electronics,152.71,2,305.42,0b9e2040-c787-40c2-a075-fc8fc64b98df,62,Female,28-01-2024,02:06:02
a8b874f9-e9a3-483b-9c1b-3441eea627e4,wear,Home & Garden,504.13,4,2016.52,d8b5509a-32d4-4e08-92b4-b02c25b6350c,26,Female,02-03-2024,13:20:00
31bbe08d-e2b2-42bb-bd22-d070c7635887,behavior,Electronics,955.5,5,4777.5,81f6f14d-27d8-4bae-b1a0-060f97a7c041,56,Female,02-04-2024,12:56:03
87904530-bdfa-4ae2-800f-c5603c81aa45,also,Home & Garden,197.62,8,1580.96,8d5084e9-8124-4a34-be7b-2c38b68b5361,56,Female,25-05-2024,16:29:40
4ee26468-b73b-467d-82d7-515d825ae6df,exactly,Toys,717.59,4,2870.36,433ce7c8-c205-49c8-87e6-3eb78ff54bc5,54,Male,20-04-2024,01:12:06
0d1d5775-4d24-424e-b829-4bcddd5c3cae,off,Toys,151.17,3,453.51,3f957089-f409-4e25-8770-148a7e9599a6,68,Male,21-01-2024,00:26:52
e6a268e2-8b0c-4dac-ade1-b64d4ff5bab0,teacher,Toys,265.43,5,1327.15,cb0119e8-1e56-4b0b-8c3b-b57194882237,49,Female,10-03-2024,08:45:47
ee932612-6db4-44af-8dd0-a85c763f4750,child,Home & Garden,388.41,8,3107.28,9de22de0-1e35-4d24-b7b5-ce6d87c9ebd1,68,Female,03-04-2024,04:25:16
ec0e917a-f49d-41ae-a436-4847d60cd0e2,speak,Electronics,747.04,4,2988.16,d0e4b321-6ec1-4775-921f-2d17fe8f51bd,24,Male,20-01-2024,04:53:39
051cbca4-d642-43ad-ba49-f7581cca61a9,serve,Toys,950.83,6,5704.98,f1d7e95e-c6a1-4aab-9985-eb1b89d57334,59,Male,10-04-2024,12:29:14
1b80b9a3-177e-48f2-8c99-5ad38f303d09,spring,Books,972.33,5,4861.65,17cc9ab2-d222-4801-85d1-319f14318207,45,Male,15-02-2024,10:12:01
3619e6e3-a701-41b0-becf-efbbf32a450a,course,Toys,425.96,9,3833.64,f45ef99e-e123-4d11-8680-cfdc513a8011,54,Female,08-03-2024,09:51:11
782c91ac-5e73-47ce-9627-4dad4cc5198c,throw,Clothing,356.44,5,1782.2,f96c536c-0b91-4fbb-ad0e-0e58f913a5d1,63,Male,11-04-2024,05:01:10
c4adafef-6583-4ba8-a4a8-618934b5da4e,your,Books,242.74,2,485.48,6015a1df-36f6-409e-ba7e-8fd4e1226d98,70,Male,24-03-2024,05:34:31
86782a2a-29d1-41c5-b1f6-923fc65791bb,remain,Books,407.69,5,2038.45,1c319df7-d18c-42d2-a2b3-fe8bbb06dbcd,49,Female,04-04-2024,05:10:03
06aef4ac-8e7e-4874-94ff-06f4dec9e8cd,debate,Clothing,812.06,6,4872.36,a326c05e-9f1d-48ec-aaa4-ba475d1f89dc,29,Male,13-01-2024,01:21:35
aea3f1de-260e-4ed9-a951-f13fa446cca5,state,Books,906.81,8,7254.48,0340c558-9d36-4c5f-a970-2033a845a5a4,55,Female,30-03-2024,00:51:51
882a8d0e-2f7e-4d28-a154-d6a8c1740f5b,image,Electronics,779.29,7,5455.03,73435cf3-43df-4362-a780-c8d784abfda8,35,Female,10-05-2024,09:38:09
f92e3ef5-5cf7-4a64-9251-7b9473f70b4b,resource,Electronics,899.99,1,899.99,cc2552a8-4321-4e80-b7ab-2060a1c660fb,24,Male,03-04-2024,10:42:33
5c5b26fc-cabf-4949-a5aa-a20d4c83af06,continue,Electronics,273.48,3,820.44,df97fd1c-2230-4cf4-9572-1568a91269d4,63,Female,11-01-2024,15:24:01
30a7e56c-f61e-47db-81b5-3672b829d140,human,Home & Garden,104.75,8,838,93a70c77-87e3-44ac-81f6-2b1fd71fecab,33,Female,03-04-2024,12:40:40
c48aa219-80bd-43bf-8f67-545faa2885e7,street,Clothing,928.16,9,8353.44,3c094f45-2ab4-4231-987d-68f1f9dbfd0f,65,Male,14-02-2024,06:39:37
fff941eb-d7f4-4cf6-a1e6-a3a3d7ebeaea,line,Toys,153.74,9,1383.66,924931e3-4a6b-464f-beec-eff2cb479bb1,35,Male,02-01-2024,21:08:43
59f31f2f-3666-41d6-8539-ac88bd671cbd,able,Books,570.04,4,2280.16,04fa8334-fbe8-4298-99bb-37a126ef8e78,38,Male,06-02-2024,11:54:07
24444047-f31b-46ad-8785-815142083651,business,Clothing,998.03,5,4990.15,946a51f9-0329-4a35-8aa1-a845c1502496,32,Male,20-05-2024,05:57:52
ab3b986b-a455-42e1-94b6-383768a184bc,we,Books,171.14,10,1711.4,416473c3-5e94-440f-9c48-50cf70526d33,60,Female,25-04-2024,05:55:26
48d2dbdb-94a4-4fd9-85aa-1277ef77c360,care,Home & Garden,272.03,9,2448.27,383672f6-2518-4d61-bfd3-5935a1037de1,21,Female,05-03-2024,20:40:02
27e4fbab-06d1-4991-9161-731b95bbcf9d,election,Clothing,409.72,2,819.44,ae32e610-1d09-4897-b2b5-f24b1d8ae713,57,Female,15-04-2024,10:33:19
7d6a5d99-3ba3-44d3-86e6-ca9ef8d0fe8a,part,Books,125.01,3,375.03,77198604-bca2-459c-ab09-89b8be8ed51d,59,Female,13-03-2024,23:40:11
70542e5b-0928-4f1f-94d9-dc8c0b966cde,spring,Books,896.05,10,8960.5,12a08f27-24bc-4b5a-9f56-cfc77b545d0e,60,Male,26-05-2024,19:21:56
b76827f0-ad1a-4fca-86ab-adf72395589b,work,Home & Garden,602.88,9,5425.92,0e2408c4-11d0-4fa5-a0de-e5af9d5b88ab,27,Female,10-04-2024,21:19:52
6f7b5070-ba46-4fea-bc4f-432f3d4a8877,let,Books,469.8,2,939.6,d2f4959d-ccb3-4aa3-bdcd-2ff644d31640,18,Male,20-03-2024,01:28:36
9c1589aa-05ed-4acb-89dc-7f054e5809a9,work,Electronics,736.04,4,2944.16,29b8026b-06aa-4487-ad38-be06a9cacc36,31,Female,15-05-2024,01:46:02
e6512839-4220-4b3a-a369-d1ab0e663ee5,key,Books,528.74,2,1057.48,e7e3247e-9f69-4fe5-89f2-1bd7ad604434,69,Female,25-03-2024,21:32:17
c0d33d0f-794b-4b1d-93b2-42810a586f09,history,Clothing,163.65,8,1309.2,e78dc231-3bea-4d64-be74-ef5420c46bf1,61,Female,12-03-2024,17:17:36
9182e24e-d4db-4dc1-a276-91751d2ca258,follow,Clothing,161.72,3,485.16,edfd0090-cf57-465f-a325-180ef1cc2053,58,Female,03-05-2024,02:23:37
fa0ad890-71f0-46c4-9a7f-d64fbac3b0cb,subject,Toys,749.81,5,3749.05,434d45c6-522b-414f-8b5c-105b2df45ef7,58,Male,29-01-2024,19:06:02
52a3d4a2-9456-4b31-9396-637aef60d243,season,Clothing,354.4,3,1063.2,75f5673d-bb9e-4229-8d8c-738a722f5b0d,62,Female,28-02-2024,00:10:58
ac941e63-7ce7-4497-879a-4fdbe655b5ff,simple,Home & Garden,601.16,9,5410.44,0da13cbe-f573-467b-a284-e40795468466,50,Male,15-02-2024,04:06:20
40c47a55-c31f-40b6-bf46-c4ee9a0675fb,authority,Books,130.09,9,1170.81,8c0fc147-adf1-4287-b561-2c3bd0a42a5b,21,Female,07-04-2024,05:03:00
e1c68cb4-e5a8-4fc1-91d1-c12c89b91709,air,Clothing,352.9,1,352.9,73e9e93e-127e-427d-b45f-738390f9667a,48,Female,24-01-2024,00:42:37
c961d1da-92bf-43fe-9637-c7491ccd6e9f,family,Electronics,211.74,5,1058.7,adfe480e-be3e-414a-b9ed-1a3b3a3d454f,61,Female,02-05-2024,12:02:50
1faf0a0f-b682-41d0-b70d-c89e83b5729e,close,Clothing,369.01,10,3690.1,7670fc1d-9aa1-45ea-a95d-dff03d7eb6dd,64,Male,03-06-2024,12:37:22
ab2d5cda-40ad-4dd0-8c4d-7ba5863d7312,certainly,Home & Garden,474.21,5,2371.05,459eebd8-df44-4f4e-89e2-7e4cf71d3631,56,Female,03-04-2024,05:58:58
1165b3cc-2fb4-4826-823f-7a19402152cf,about,Home & Garden,254.03,10,2540.3,4c751efd-e3e3-486e-8a80-56a485e4f2f5,61,Male,20-04-2024,13:02:42
9a8a9032-c780-4263-af42-9efc85565ecf,enough,Clothing,853.34,4,3413.36,4333cf41-4b30-4042-9041-e528733c1f71,37,Female,28-02-2024,01:11:44
bbbe09d0-b1e0-4f57-9c0e-197b5a45875e,southern,Clothing,158.16,9,1423.44,c7c9ac9d-755c-4a40-bb68-3556b10b7647,18,Male,10-03-2024,20:45:14
f0e96218-bb01-4023-964a-5a7322abb153,in,Toys,188.89,1,188.89,545f7507-fe1a-46ef-a2d3-b47ca4dceae5,65,Male,19-04-2024,21:12:29
78e04f30-c397-4819-9860-a5b2c206b577,early,Electronics,263.37,9,2370.33,af437b92-f56d-4f8f-9c95-3e5683db3e45,45,Female,29-05-2024,04:32:13
1cbb77c7-af3d-4ed7-8969-c76f2660b2b2,then,Clothing,228.32,4,913.28,72f140ff-3f98-4f31-ac80-e4c42ca8299d,22,Female,01-05-2024,12:42:11
0ce1849f-6ae9-47ba-a42d-d78ef505cd23,every,Clothing,688.91,3,2066.73,b9637926-126e-4f97-becc-d3aa63d6db45,70,Male,08-05-2024,11:26:24
c1c2721a-be93-47b1-8daa-8b34e181e39b,manager,Clothing,291,5,1455,736e1ea9-a8ef-4548-b8f3-9b71b22a0ad1,37,Female,02-03-2024,03:30:19
66716594-f8aa-41f0-b50f-ed37e374690b,role,Clothing,746.64,1,746.64,cb70de2c-2db0-45d4-b45a-7dd43910bfd3,60,Female,27-02-2024,05:58:15
842031f9-8572-45f7-9dd6-283f5945cdcc,specific,Home & Garden,552.68,7,3868.76,5dd0cd5b-dc40-4196-8bc0-767830d2b620,24,Female,02-06-2024,10:18:12
d49b6d5f-6d67-49d9-b7be-c9640484e576,often,Books,331.26,8,2650.08,406fe65f-cbc1-4ff9-8002-5b43e0de1be4,25,Male,23-03-2024,07:56:56
e9ff16b4-a25f-4583-934e-869e8dc61319,reduce,Books,576.24,4,2304.96,9938d125-eae3-44a2-b11f-bd7ff4cdf759,39,Male,06-05-2024,00:59:43
34b0758a-17cc-4a1a-b8a5-3aaf49ecdab7,check,Electronics,753.71,3,2261.13,c64ce378-902e-4d69-8bd2-24d521362d27,52,Female,11-01-2024,13:41:52
e9ea4813-510a-4942-bccd-fddb0e963437,media,Home & Garden,237.18,3,711.54,8b9f3dd4-0568-452c-a6ba-f07dd8f7b15f,65,Female,11-01-2024,13:18:44
3a1c2319-a4d6-4c11-aafe-1127f8af2653,fly,Home & Garden,636.93,8,5095.44,e0652bec-02c3-4815-b3d5-73b5babe422b,20,Male,13-05-2024,19:19:00
faadb4d5-33ff-4c46-823e-6e1856af656e,message,Home & Garden,336.72,1,336.72,2cf75452-0b1d-48fd-b95c-698a6db506c6,42,Male,16-04-2024,05:11:18
ca48d323-145f-47a1-800e-5561175392f1,walk,Home & Garden,277.82,3,833.46,365c4406-61f3-4157-850c-7dc59c2ea95e,46,Male,14-05-2024,08:57:15
587460c6-0cfc-43a7-ba5a-12eccfd1c951,skill,Electronics,566.44,2,1132.88,d4fd4a45-1a80-4932-8bb4-80e1d0469838,51,Male,10-03-2024,06:34:37
ea94f61e-3840-4c8c-9e71-95da6d9908bb,focus,Books,242.56,1,242.56,3eb3dd44-e5ed-4902-84aa-d2d3945b7b70,18,Male,23-04-2024,21:31:59
bafe8ff7-6871-4ff8-9af7-f9da15aea5ab,record,Home & Garden,991.16,6,5946.96,963bc356-f615-4a37-ab83-586e61eadbad,36,Female,27-03-2024,05:28:00
8d14b4b1-705c-4736-b535-29985d42d776,mind,Home & Garden,159.42,10,1594.2,e243e965-e3da-49a4-a62c-ce9a0abd962b,52,Female,05-02-2024,20:50:39
7b5d9db4-91f8-4d4d-b4ee-b0dd662786a5,material,Clothing,436.9,6,2621.4,e980606a-6da6-40de-9f87-d7f1da221edb,22,Male,13-05-2024,00:55:39
8056dba4-fd7a-4cc3-b37c-f553de0113b3,car,Clothing,181.41,9,1632.69,cf39f986-b977-4afa-9264-e5b84e1c3070,19,Male,16-05-2024,17:09:35
ec53050b-1921-4b2a-823c-6f7b59444eec,action,Toys,630.45,7,4413.15,9d4e7b90-a5c1-4a77-8df5-34a217bf5e56,36,Male,13-04-2024,23:51:18
0a03be55-fd09-43fb-802c-9a08aa02e69e,relationship,Electronics,396.33,1,396.33,8445e69e-b8da-4a3b-b350-1c7b39e93070,65,Male,27-01-2024,00:18:32
572f3b32-278d-48b5-9654-7d4111fcd5ad,central,Home & Garden,513.77,4,2055.08,958023d2-245a-4826-8106-dea8daea0dad,68,Male,16-03-2024,03:39:27
0675152c-579f-4199-958a-119e840e3b0e,audience,Clothing,918.34,9,8265.06,d6001ee0-ac83-4d3b-8a1c-faba04b2742a,24,Male,01-05-2024,01:53:44
654cc4cc-84b1-406a-b5e0-60515b1050bf,she,Clothing,316.71,1,316.71,56234171-2e41-4c16-830d-ab4c33140115,27,Female,09-03-2024,18:32:13
54bfc93b-50b1-437d-ae4e-4a2dd640fed6,control,Toys,758.8,5,3794,7ffa85b2-07ea-4c9d-ae11-ccec1a4861de,38,Female,08-01-2024,01:37:16
b3b7ad73-9b92-4e6a-93f3-c6dd89732258,discuss,Toys,902.63,5,4513.15,e39fbdc5-2ddb-4d6b-ba37-53857b00436c,59,Female,01-03-2024,09:47:47
bc6d1bf5-fd8a-49d4-bbb1-e3081540b56b,quality,Clothing,423.24,9,3809.16,aec31977-b429-49c3-bbc5-f84a3e5648aa,29,Male,28-04-2024,18:33:03
311b0104-b15b-4958-8085-58b8a9d9a058,to,Electronics,348.23,1,348.23,57894e0b-4c1c-470f-8610-cf978cce1fd4,42,Female,14-05-2024,21:47:51
81c29932-961c-4497-9e5c-73e7ad33e5e2,nor,Home & Garden,850.46,10,8504.6,14f72734-2b11-4e38-b477-545aa84930df,30,Female,04-01-2024,06:45:23
33dcc990-26f0-40a5-8d1e-5dff65b06748,skin,Home & Garden,648.97,4,2595.88,759cd89d-f8eb-4531-86ed-6583a7e7934e,63,Male,11-03-2024,12:16:45
c202ec95-ac5f-4705-8f32-6484119d2555,major,Toys,598.89,4,2395.56,d7498762-a00b-4c20-bdc2-8d0fdad182b1,33,Male,05-04-2024,13:55:04
3c211e31-978d-4fda-9cb8-d809945616fa,arrive,Books,752.92,4,3011.68,40ef9066-d42d-448f-a50a-ed9697f3db20,47,Female,08-05-2024,10:56:47
cbc5139a-21ff-475c-9422-bf0b9e1ae3a8,training,Books,515.05,7,3605.35,f3d1586d-1981-4ce3-a55b-1f45e5ed9424,58,Male,15-05-2024,11:55:49
f735745f-2e77-4211-a02b-1547e3ece604,result,Toys,535.65,7,3749.55,45ed9073-152f-4e89-ab4a-20781d2df495,27,Female,28-02-2024,17:46:43
8da166e3-20ca-4ea0-88d7-be7df4d35f57,tend,Toys,927.73,4,3710.92,58d769ef-4295-4bad-a569-27c43895dd5e,38,Female,05-03-2024,12:10:03
320e20e9-0e15-4f8e-a0d8-bd10fb13d04c,weight,Toys,272.51,5,1362.55,273367dc-fe01-4f36-9b10-39e3baf7ed87,31,Male,20-05-2024,21:16:58
a35e6568-3356-4e50-a4ab-98263111fe11,determine,Books,535.02,2,1070.04,ef07f7dd-8963-4a2d-9b4b-54a089a2c514,36,Male,31-05-2024,00:33:52
384ff96d-ba9d-43db-869f-941c0202cc18,five,Electronics,378.06,6,2268.36,5b602ce5-a2aa-4390-af3e-c95085931836,38,Female,10-02-2024,00:35:27
8666702d-55c3-439b-9f6d-fb1b9855e084,no,Books,297.14,7,2079.98,822dd599-d725-489a-b26c-446b43f66f62,22,Male,14-03-2024,14:38:17
43e3e6f3-7901-4b17-92dd-fc969fef2689,oil,Toys,445.24,7,3116.68,5aac88ce-7585-445a-9f0a-4af1b9b1ca36,57,Male,30-01-2024,14:36:41
a1e57f4a-4248-4731-b598-1be925a963fd,tax,Books,264.5,6,1587,3e4ab310-6738-45f6-91d1-a9592dfb2442,42,Male,05-03-2024,19:15:39
69643f14-26ea-4de1-8553-736ecc29ba68,director,Home & Garden,789.97,2,1579.94,bb0b3d4b-3dd0-4cfe-a65d-573c0ba61fc3,57,Female,12-04-2024,09:59:11
a844f44d-41f6-4c4c-9b9a-e1be0c805cf4,be,Electronics,635.21,7,4446.47,f1fb4689-d09d-481f-bfe9-c1b69e84b4c0,35,Female,18-04-2024,14:23:03
04bf5406-4ac3-4a2e-8643-6f1765205a00,nice,Home & Garden,591.58,6,3549.48,d580c7ee-f98d-45e1-84c1-1fce4d46aa86,48,Male,15-05-2024,04:40:37
93479cd2-fef0-4652-895b-656fb50fee81,generation,Books,540.64,3,1621.92,d9910ad9-e538-4ef3-b1ab-e231cfbc47a5,22,Male,16-04-2024,02:08:30
8fdc7c16-80e4-425a-a825-64e41326dc77,no,Toys,792.47,10,7924.7,4c0a2f8d-3939-4d39-bee3-e2ddaff9a82e,57,Male,09-02-2024,15:40:08
58ea7ccd-aed4-470f-823a-2d0963e0707e,idea,Clothing,757.22,6,4543.32,342673c5-d0ef-46cc-8e50-3cfc535c5cc6,36,Male,25-03-2024,04:38:52
c16b45bc-6b92-4ec9-9939-ee630f2c93d6,company,Clothing,956.2,7,6693.4,06c72d16-7135-44dc-a002-ffc96559aa9e,23,Female,27-04-2024,11:39:35
a89e3eda-8163-4344-805f-87dac58fdb73,easy,Clothing,841.85,6,5051.1,e8de9566-7e04-4ab7-a763-b75a08bad41a,22,Female,22-02-2024,18:45:01
b1d505b7-207a-4d63-88fc-0307f4be51c3,exactly,Clothing,280.82,8,2246.56,920f569a-b4be-4186-9263-023702ab0b9b,47,Male,19-04-2024,00:29:03
0faf76d3-76ac-4288-8d01-bb7a69aa3934,onto,Toys,858.36,3,2575.08,d234ecd3-72e9-4d61-8436-d48436ba2176,58,Female,02-04-2024,20:24:57
795fe58f-6f8d-47ad-bb93-d478acbf6d7e,soon,Toys,625.92,1,625.92,5f8d0594-7e50-4d9f-bc87-eb2e24472abe,50,Male,16-04-2024,01:00:24
c5a2c8fe-91b9-4860-a426-14f7d7fdbdb2,beautiful,Electronics,284.13,1,284.13,fc863536-ecdb-4cca-8089-05485ec30905,18,Male,20-01-2024,07:58:37
15597ba5-4c9d-4ad3-a989-11e81cfd5582,herself,Clothing,994.29,8,7954.32,97f043c5-c9b4-4619-9031-068f632ee9d7,59,Female,31-01-2024,09:11:36
96fcc254-5341-4299-864a-213ce6c646b1,prove,Toys,829.26,2,1658.52,8e796292-fb53-4193-a627-46c7e8334c84,48,Male,02-01-2024,14:15:19
e212d70c-9bc6-47b3-ac33-693e575a5dff,too,Toys,402.71,8,3221.68,4e2755a4-03c7-4044-bf0d-0a5b2f4cba73,23,Female,02-02-2024,10:57:50
b9e7f3ad-75a1-4a1d-bca5-46fd1b94c0b1,community,Toys,141.58,4,566.32,8a6d13db-f50d-46f9-8bb0-96ae5f46dcb4,43,Female,31-05-2024,15:33:11
4fffe314-73d5-4a7f-81db-6b4bdd43d908,final,Toys,897.08,9,8073.72,ccb2d9e2-6b92-4828-8c2f-c5e8d3c70606,57,Male,08-02-2024,04:09:06
b6ffc287-13a7-4cf3-8355-df92b7d7d199,every,Electronics,843.1,4,3372.4,8a6eb8eb-d012-4d31-8048-9dec9810c7e0,25,Male,20-01-2024,14:00:32
d282e0bd-df17-43ee-846e-b49218bd11f3,condition,Clothing,324.9,7,2274.3,c1dc4627-8179-4365-aee2-1ef5cceff885,24,Female,24-03-2024,02:08:26
b62cf9a7-05d5-4743-a404-dde5e7e17151,fear,Clothing,535.78,5,2678.9,d655e3c8-b43e-4a64-a4f1-16b97afc328e,30,Female,02-06-2024,20:45:58
c6dc6129-09e6-43e3-bce9-cbf925502655,stop,Clothing,547.01,2,1094.02,475cda8c-e99a-4288-877b-1d445e02cb4a,42,Male,09-03-2024,19:11:15
afee8c79-925c-48c3-8745-b82c4dd73b1d,agent,Electronics,467.47,5,2337.35,92e587a7-816c-4a25-9e4a-b26dac23654d,20,Male,07-01-2024,19:04:28
ab396159-92b2-44a8-88fa-4fe78f32e6f5,second,Electronics,506.84,9,4561.56,11238c10-254e-4efc-8555-b3d90777eed9,48,Female,18-02-2024,03:51:49
ef5e1356-fb81-4a5a-812e-d570841f8f4e,only,Clothing,177.01,5,885.05,db2f5ad7-4b0e-4a51-9fc2-1765f8544437,28,Female,03-02-2024,10:12:47
817981cb-ae3b-4086-976e-34d06c648253,audience,Electronics,574.06,8,4592.48,b79ccf28-199e-4d4d-b9de-bc8536dd9637,45,Male,10-01-2024,13:35:38
c16b0d62-e128-412c-8ada-22951d06988b,property,Books,895.99,1,895.99,0cf9bf25-f642-448d-b62c-1b80dc16f6e6,66,Male,10-03-2024,12:26:56
3f8691a7-5b46-4353-b893-e0fee622d03d,soldier,Home & Garden,846.63,7,5926.41,91ff828b-f973-4617-ad41-b2d8f378a39f,59,Male,06-02-2024,05:01:18
b7fd503a-c660-4b55-9b19-e7e0ddcfe554,view,Electronics,956.1,5,4780.5,694817bb-60b7-4b06-a212-6f1c9ee95e26,47,Male,21-03-2024,20:40:38
5ded709d-1a8b-4056-9072-96979ef25ff1,play,Books,852.03,2,1704.06,2dd711b9-620a-4e20-ab22-c266b83364d5,21,Male,07-02-2024,20:43:08
98a669a6-1c81-4f37-bf57-5655a703ec9a,actually,Home & Garden,621.37,9,5592.33,68c1c1ad-eebe-4a93-a317-938b84cb3129,43,Female,05-03-2024,09:01:39
3e3c3a78-7ee4-4d3a-b653-5bf771727746,you,Toys,554.78,4,2219.12,812b1900-8c8e-498f-aa15-a5e9b7283d2c,54,Female,06-04-2024,03:30:03
2909dcd7-494b-4fa6-a2d2-a230bfbf18b5,administration,Books,921.56,7,6450.92,4bc80dae-c543-4f77-be58-f6d106ab11d7,39,Male,04-04-2024,11:22:11
d05d0b5d-1a1d-4c86-a3fc-323bb70c2721,probably,Home & Garden,167.18,7,1170.26,069b533f-1ce3-47e4-a941-dc370f5c8b95,52,Female,23-04-2024,18:07:04
1c9365b5-4837-40f2-aae1-99cf70433e49,sense,Books,351.8,10,3518,223ed04d-94b8-4e53-9293-6dc04d347da2,21,Female,17-04-2024,05:07:38
4422c9bd-9c8b-4737-9f07-8ff0ecc8aa3e,now,Home & Garden,692.73,10,6927.3,daede316-26bd-4adf-9f3b-6445dec92ef9,53,Male,19-02-2024,16:36:27
49602a01-3f59-414d-9c75-9b6a53b1432e,finish,Books,162.23,6,973.38,a5a30e41-69b8-4b0e-a6d8-ddf093b51165,52,Female,26-05-2024,07:58:56
ad02f02b-5147-4df0-8ad9-1b8299766e47,subject,Electronics,778.64,2,1557.28,d24358c8-7cb0-43c0-a645-ed6a251d9fb6,70,Female,31-05-2024,15:00:48
1eb6b596-07f3-425a-8ac1-d141bb80ffaa,morning,Toys,367.32,6,2203.92,6bc26575-ac69-40c6-a457-74f739780e7a,68,Female,05-05-2024,19:56:00
d24c9232-b7a4-4f2e-9e07-8a46cb3c2d6f,test,Toys,847.33,8,6778.64,c3b1261a-1820-4653-b985-6e755f1f94b2,62,Female,13-05-2024,17:50:16
e9b53758-83ed-4ca5-8eed-eabafddd54b6,population,Toys,933,4,3732,7bf07bd8-475f-4828-a7c2-ef0f68394508,28,Female,04-05-2024,23:21:02
cc81a2a1-1d8b-4a7e-9c69-365e00d1c4a1,skill,Books,370.03,7,2590.21,ae7209f7-02d1-4a90-aa12-163098e60fac,53,Female,31-01-2024,07:25:10
7b92c64c-7f39-4bba-9a37-de6a5b4f1332,media,Electronics,246.38,3,739.14,1cb335a2-6ce5-451d-a7d4-e361dbbd7e63,49,Male,12-04-2024,10:17:19
8a204a9f-3d97-46b5-aa79-86e39566a09a,national,Home & Garden,250.76,8,2006.08,a63310be-41f6-4a59-a278-7a36c6f95061,38,Female,23-05-2024,22:45:23
3beb31bb-7f90-4112-ae01-dd691340f0ca,produce,Electronics,238.45,1,238.45,2ab10b92-c9db-46e8-ba52-2f53d0b6ab80,59,Female,31-05-2024,16:31:20
a877c777-3bd8-4cdb-99d2-01d5cf343c1c,center,Clothing,308.82,1,308.82,675c2b81-b0ae-477a-8b92-324bf5513ccc,45,Female,26-03-2024,01:32:14
6ab8b217-f84d-4419-9039-a7ffb4e3baf6,attack,Home & Garden,313.7,7,2195.9,70f5fae6-6d03-4e70-8d94-2a86f324a0ca,41,Male,27-05-2024,01:53:03
2059ce5c-ac0b-4e9f-98b3-c0f1fbdfd061,above,Toys,924.26,4,3697.04,14ee6219-de24-4f33-9604-74e95fbff5cf,60,Male,01-06-2024,02:54:18
e8fcf8ea-e699-4c74-a667-cb9a50591627,rise,Electronics,164.1,7,1148.7,7f2d3633-419f-4809-9139-03e7c2e27303,26,Female,31-03-2024,20:36:33
ad86cab7-240b-4293-a8f0-f04b765c93cd,race,Clothing,953.76,8,7630.08,5b791895-d35d-49fc-ae34-7b8e4cbc125f,67,Male,19-02-2024,14:31:49
f9dd653e-b8ce-4563-befd-81279b482fac,specific,Home & Garden,839.41,1,839.41,8fc5ffb8-f321-4c91-a8e0-321f4ceac74c,69,Female,06-02-2024,01:56:17
4f189758-d18d-4ffe-bc93-052228519a59,way,Toys,648.87,3,1946.61,512581a3-9bc3-4b83-88ce-3668ebed5f76,40,Female,13-04-2024,09:34:42
d10d7509-30ed-4bf9-8b93-928586244f7c,knowledge,Toys,542.4,1,542.4,b1ee5ac3-5345-434b-801b-e5df92f487d7,34,Male,11-01-2024,16:43:00
3635312e-59bd-4830-8e7d-df389656f306,tonight,Home & Garden,646.8,4,2587.2,2acebac2-325d-4e32-aaa6-d307e7152d7d,55,Female,02-06-2024,04:45:45
3aa690e8-280c-466a-aaaf-8c66f35c7b1c,star,Clothing,683.88,4,2735.52,b2472e98-00e0-4bb4-8df7-4bb635175226,53,Female,28-04-2024,01:13:29
0655889e-1285-49de-914f-eb9b785bab6d,ground,Clothing,977.9,5,4889.5,1bf9104b-0d18-47c5-9ef1-6c5f23427de3,56,Female,07-05-2024,06:47:21
472c2149-4a5d-443f-be56-2af7953c2cce,produce,Clothing,876.59,10,8765.9,3b945cba-be34-4f4b-8a96-5cfdb05c8504,26,Female,09-05-2024,10:22:48
ac21d722-ada7-4759-bbbb-fe14c01cfd8a,pass,Electronics,933.69,8,7469.52,8d20c89b-bc5d-48f7-9dd4-997d9d1d660f,34,Female,15-02-2024,10:45:16
a6336d06-deaf-47f4-ba1c-3c187f7e8472,town,Books,850.55,4,3402.2,1a6f12f3-5127-49b2-adef-7d1c9711ebb0,63,Female,21-03-2024,19:40:25
4d5a73cc-235f-46e0-9117-cd5de76d9da9,now,Books,690.36,5,3451.8,6bad28d2-4e5d-4d1b-90d5-88a4fa62fd7c,22,Male,12-04-2024,16:07:55
12475dff-5255-46c3-accf-548985a2ed74,school,Books,935.56,3,2806.68,876973c3-f200-4813-821b-16ff78194b39,50,Male,15-01-2024,16:03:36
09ea49c2-41b5-41e2-b9b1-23500f2309a8,away,Clothing,458.35,3,1375.05,8e763409-46a7-4378-87fa-9696515e46ab,49,Female,19-05-2024,12:18:08
